anio,mes,id_municipio,nombre_municipio,concepto,monto
2017,7,06351,General Pinto,Inmobiliario Rural Fondo Compensador,449370.12325065
2017,7,06351,General Pinto,Inmobiliario Rural Libre Disponibilidad,1529318.07
2017,7,06351,General Pinto,Otros,0.0
2017,7,06357,General Pueyrredón,Ingresos Brutos Pequeños Contribuyentes,2437005.97
2017,7,06357,General Pueyrredón,Inmobiliario Rural Fondo Compensador,501393.26236845
2017,7,06357,General Pueyrredón,Inmobiliario Rural Libre Disponibilidad,104286.49
2017,7,06357,General Pueyrredón,Otros,0.0
2017,7,06364,General Rodríguez,Ingresos Brutos Pequeños Contribuyentes,113121.76
2017,7,06364,General Rodríguez,Inmobiliario Rural Fondo Compensador,55338.78675135
2017,7,06364,General Rodríguez,Inmobiliario Rural Libre Disponibilidad,86241.50000000001
2017,7,06364,General Rodríguez,Otros,0.0
2017,7,06371,General San Martín,Ingresos Brutos Pequeños Contribuyentes,933520.4100000001
2017,7,06371,General San Martín,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06371,General San Martín,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06371,General San Martín,Otros,0.0
2017,7,06385,General Viamonte,Ingresos Brutos Pequeños Contribuyentes,57882.77000000001
2017,7,06385,General Viamonte,Inmobiliario Rural Fondo Compensador,655242.7366419
2017,7,06385,General Viamonte,Inmobiliario Rural Libre Disponibilidad,147714.45
2017,7,06385,General Viamonte,Otros,0.0
2017,7,06392,General Villegas,Ingresos Brutos Pequeños Contribuyentes,124323.24
2017,7,06392,General Villegas,Inmobiliario Rural Fondo Compensador,1302735.6462849
2017,7,06392,General Villegas,Inmobiliario Rural Libre Disponibilidad,3663023.460000001
2017,7,06392,General Villegas,Otros,0.0
2017,7,06399,Guaminí,Ingresos Brutos Pequeños Contribuyentes,70889.95999999999
2017,7,06399,Guaminí,Inmobiliario Rural Fondo Compensador,602112.4793814
2017,7,06399,Guaminí,Inmobiliario Rural Libre Disponibilidad,28431.88
2017,7,06399,Guaminí,Otros,0.0
2017,7,06406,Hipólito Yrigoyen,Ingresos Brutos Pequeños Contribuyentes,43242.68
2017,7,06406,Hipólito Yrigoyen,Inmobiliario Rural Fondo Compensador,254568.6912864
2017,7,06406,Hipólito Yrigoyen,Inmobiliario Rural Libre Disponibilidad,79469.1
2017,7,06406,Hipólito Yrigoyen,Otros,0.0
2017,7,06408,Hurlingham,Ingresos Brutos Pequeños Contribuyentes,260498.2
2017,7,06408,Hurlingham,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06408,Hurlingham,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06408,Hurlingham,Otros,0.0
2017,7,06410,Ituzaingó,Ingresos Brutos Pequeños Contribuyentes,331364.79
2017,7,06410,Ituzaingó,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06410,Ituzaingó,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06410,Ituzaingó,Otros,0.0
2017,7,06412,José C. Paz,Ingresos Brutos Pequeños Contribuyentes,255075.93
2017,7,06412,José C. Paz,Inmobiliario Rural Fondo Compensador,6642.7088562
2017,7,06412,José C. Paz,Inmobiliario Rural Libre Disponibilidad,2993.52
2017,7,06412,José C. Paz,Otros,0.0
2017,7,06413,Junín,Ingresos Brutos Pequeños Contribuyentes,434883.27
2017,7,06413,Junín,Inmobiliario Rural Fondo Compensador,413508.62629845
2017,7,06413,Junín,Inmobiliario Rural Libre Disponibilidad,712029.9099999999
2017,7,06413,Junín,Otros,0.0
2017,7,06420,La Costa,Ingresos Brutos Pequeños Contribuyentes,171043.9
2017,7,06420,La Costa,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06420,La Costa,Inmobiliario Rural Libre Disponibilidad,503094.32
2017,7,06420,La Costa,Otros,0.0
2017,7,06427,La Matanza,Ingresos Brutos Pequeños Contribuyentes,1571078.71
2017,7,06427,La Matanza,Inmobiliario Rural Fondo Compensador,34976.94379695
2017,7,06427,La Matanza,Inmobiliario Rural Libre Disponibilidad,14591.03
2017,7,06427,La Matanza,Otros,0.0
2017,7,06441,La Plata,Ingresos Brutos Pequeños Contribuyentes,2923858.89
2017,7,06441,La Plata,Inmobiliario Rural Fondo Compensador,135918.72579735
2017,7,06441,La Plata,Inmobiliario Rural Libre Disponibilidad,113397.59
2017,7,06441,La Plata,Otros,0.0
2017,7,06434,Lanús,Ingresos Brutos Pequeños Contribuyentes,952956.54
2017,7,06434,Lanús,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06434,Lanús,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06434,Lanús,Otros,0.0
2017,7,06448,Laprida,Ingresos Brutos Pequeños Contribuyentes,65369.09000000001
2017,7,06448,Laprida,Inmobiliario Rural Fondo Compensador,674058.03827325
2017,7,06448,Laprida,Inmobiliario Rural Libre Disponibilidad,166332.88
2017,7,06448,Laprida,Otros,0.0
2017,7,06455,Las Flores,Ingresos Brutos Pequeños Contribuyentes,113581.65
2017,7,06455,Las Flores,Inmobiliario Rural Fondo Compensador,684016.3947630001
2017,7,06455,Las Flores,Inmobiliario Rural Libre Disponibilidad,122692.2
2017,7,06455,Las Flores,Otros,0.0
2017,7,06462,Leandro N. Alem,Ingresos Brutos Pequeños Contribuyentes,63563.09
2017,7,06462,Leandro N. Alem,Inmobiliario Rural Fondo Compensador,384067.2732150001
2017,7,06462,Leandro N. Alem,Inmobiliario Rural Libre Disponibilidad,732927.49
2017,7,06462,Leandro N. Alem,Otros,0.0
2017,7,06466,Lezama,Ingresos Brutos Pequeños Contribuyentes,26061.77
2017,7,06466,Lezama,Inmobiliario Rural Fondo Compensador,202990.6821435
2017,7,06466,Lezama,Inmobiliario Rural Libre Disponibilidad,62090.71
2017,7,06466,Lezama,Otros,0.0
2017,7,06469,Lincoln,Ingresos Brutos Pequeños Contribuyentes,185318.75
2017,7,06469,Lincoln,Inmobiliario Rural Fondo Compensador,1224815.0734992
2017,7,06469,Lincoln,Inmobiliario Rural Libre Disponibilidad,1725289.79
2017,7,06469,Lincoln,Otros,0.0
2017,7,06476,Lobería,Ingresos Brutos Pequeños Contribuyentes,81908.60000000002
2017,7,06476,Lobería,Inmobiliario Rural Fondo Compensador,848937.05046345
2017,7,06476,Lobería,Inmobiliario Rural Libre Disponibilidad,201845.15
2017,7,06476,Lobería,Otros,0.0
2017,7,06483,Lobos,Ingresos Brutos Pequeños Contribuyentes,134040.63
2017,7,06483,Lobos,Inmobiliario Rural Fondo Compensador,348650.9062377
2017,7,06483,Lobos,Inmobiliario Rural Libre Disponibilidad,119159.78
2017,7,06483,Lobos,Otros,0.0
2017,7,06490,Lomas de Zamora,Ingresos Brutos Pequeños Contribuyentes,1070159.03
2017,7,06490,Lomas de Zamora,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06490,Lomas de Zamora,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06490,Lomas de Zamora,Otros,0.0
2017,7,06497,Luján,Ingresos Brutos Pequeños Contribuyentes,300632.42
2017,7,06497,Luján,Inmobiliario Rural Fondo Compensador,108469.04401185
2017,7,06497,Luján,Inmobiliario Rural Libre Disponibilidad,224141.0
2017,7,06497,Luján,Otros,0.0
2017,7,06505,Magdalena,Ingresos Brutos Pequeños Contribuyentes,46973.78000000001
2017,7,06505,Magdalena,Inmobiliario Rural Fondo Compensador,409525.28370255
2017,7,06505,Magdalena,Inmobiliario Rural Libre Disponibilidad,41221.28000000001
2017,7,06505,Magdalena,Otros,0.0
2017,7,06511,Maipú,Ingresos Brutos Pequeños Contribuyentes,38523.12
2017,7,06511,Maipú,Inmobiliario Rural Fondo Compensador,593261.24103435
2017,7,06511,Maipú,Inmobiliario Rural Libre Disponibilidad,37987.81
2017,7,06511,Maipú,Otros,0.0
2017,7,06515,Malvinas Argentinas,Ingresos Brutos Pequeños Contribuyentes,286689.91
2017,7,06515,Malvinas Argentinas,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06515,Malvinas Argentinas,Inmobiliario Rural Libre Disponibilidad,47278.24000000001
2017,7,06515,Malvinas Argentinas,Otros,0.0
2017,7,06518,Mar Chiquita,Ingresos Brutos Pequeños Contribuyentes,59955.81
2017,7,06518,Mar Chiquita,Inmobiliario Rural Fondo Compensador,581744.92963245
2017,7,06518,Mar Chiquita,Inmobiliario Rural Libre Disponibilidad,38459.03
2017,7,06518,Mar Chiquita,Otros,0.0
2017,7,06525,Marcos Paz,Ingresos Brutos Pequeños Contribuyentes,92432.15
2017,7,06525,Marcos Paz,Inmobiliario Rural Fondo Compensador,150528.11984535
2017,7,06525,Marcos Paz,Inmobiliario Rural Libre Disponibilidad,46696.98999999999
2017,7,06525,Marcos Paz,Otros,0.0
2017,7,06532,Mercedes,Ingresos Brutos Pequeños Contribuyentes,178271.66
2017,7,06532,Mercedes,Inmobiliario Rural Fondo Compensador,343337.88051165
2017,7,06532,Mercedes,Inmobiliario Rural Libre Disponibilidad,53787.60999999999
2017,7,06532,Mercedes,Otros,0.0
2017,7,06539,Merlo,Ingresos Brutos Pequeños Contribuyentes,455584.41
2017,7,06539,Merlo,Inmobiliario Rural Fondo Compensador,47372.10155955
2017,7,06539,Merlo,Inmobiliario Rural Libre Disponibilidad,37803.14999999999
2017,7,06539,Merlo,Otros,0.0
2017,7,06547,Monte,Ingresos Brutos Pequeños Contribuyentes,58020.30999999999
2017,7,06547,Monte,Inmobiliario Rural Fondo Compensador,383844.70822755
2017,7,06547,Monte,Inmobiliario Rural Libre Disponibilidad,177442.34
2017,7,06547,Monte,Otros,0.0
2017,7,06553,Monte Hermoso,Ingresos Brutos Pequeños Contribuyentes,25278.29
2017,7,06553,Monte Hermoso,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06553,Monte Hermoso,Inmobiliario Rural Libre Disponibilidad,14246.13
2017,7,06553,Monte Hermoso,Otros,0.0
2017,7,06560,Moreno,Ingresos Brutos Pequeños Contribuyentes,382556.6599999999
2017,7,06560,Moreno,Inmobiliario Rural Fondo Compensador,12172.59277515
2017,7,06560,Moreno,Inmobiliario Rural Libre Disponibilidad,6933.67
2017,7,06560,Moreno,Otros,0.0
2017,7,06568,Morón,Ingresos Brutos Pequeños Contribuyentes,835227.1800000002
2017,7,06568,Morón,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06568,Morón,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06568,Morón,Otros,0.0
2017,7,06574,Navarro,Ingresos Brutos Pequeños Contribuyentes,61383.14
2017,7,06574,Navarro,Inmobiliario Rural Fondo Compensador,546773.69263005
2017,7,06574,Navarro,Inmobiliario Rural Libre Disponibilidad,45347.05
2017,7,06574,Navarro,Otros,0.0
2017,7,06581,Necochea,Ingresos Brutos Pequeños Contribuyentes,396934.26
2017,7,06581,Necochea,Inmobiliario Rural Fondo Compensador,719215.9035474
2017,7,06581,Necochea,Inmobiliario Rural Libre Disponibilidad,227014.51
2017,7,06581,Necochea,Otros,0.0
2017,7,06588,9 de Julio,Ingresos Brutos Pequeños Contribuyentes,197552.87
2017,7,06588,9 de Julio,Inmobiliario Rural Fondo Compensador,1370469.59079885
2017,7,06588,9 de Julio,Inmobiliario Rural Libre Disponibilidad,297299.71
2017,7,06588,9 de Julio,Otros,0.0
2017,7,06595,Olavarría,Ingresos Brutos Pequeños Contribuyentes,374436.2
2017,7,06595,Olavarría,Inmobiliario Rural Fondo Compensador,1371137.2857612
2017,7,06595,Olavarría,Inmobiliario Rural Libre Disponibilidad,114931.64
2017,7,06595,Olavarría,Otros,0.0
2017,7,06602,Patagones,Ingresos Brutos Pequeños Contribuyentes,9361.900000000001
2017,7,06602,Patagones,Inmobiliario Rural Fondo Compensador,1839973.2852219
2017,7,06602,Patagones,Inmobiliario Rural Libre Disponibilidad,2391.79
2017,7,06602,Patagones,Otros,0.0
2017,7,06609,Pehuajó,Ingresos Brutos Pequeños Contribuyentes,201329.61
2017,7,06609,Pehuajó,Inmobiliario Rural Fondo Compensador,788724.6611664
2017,7,06609,Pehuajó,Inmobiliario Rural Libre Disponibilidad,347088.6199999999
2017,7,06609,Pehuajó,Otros,0.0
2017,7,06616,Pellegrini,Ingresos Brutos Pequeños Contribuyentes,44935.38
2017,7,06616,Pellegrini,Inmobiliario Rural Fondo Compensador,251247.3368583
2017,7,06616,Pellegrini,Inmobiliario Rural Libre Disponibilidad,42521.63
2017,7,06616,Pellegrini,Otros,0.0
2017,7,06623,Pergamino,Ingresos Brutos Pequeños Contribuyentes,391103.82
2017,7,06623,Pergamino,Inmobiliario Rural Fondo Compensador,459111.6215475
2017,7,06623,Pergamino,Inmobiliario Rural Libre Disponibilidad,1474472.48
2017,7,06623,Pergamino,Otros,0.0
2017,7,06630,Pila,Ingresos Brutos Pequeños Contribuyentes,21995.82
2017,7,06630,Pila,Inmobiliario Rural Fondo Compensador,681802.1584776001
2017,7,06630,Pila,Inmobiliario Rural Libre Disponibilidad,41195.37
2017,7,06630,Pila,Otros,0.0
2017,7,06638,Pilar,Ingresos Brutos Pequeños Contribuyentes,560427.7899999999
2017,7,06638,Pilar,Inmobiliario Rural Fondo Compensador,27894.8117604
2017,7,06638,Pilar,Inmobiliario Rural Libre Disponibilidad,129059.66
2017,7,06638,Pilar,Otros,0.0
2017,7,06644,Pinamar,Ingresos Brutos Pequeños Contribuyentes,124945.67
2017,7,06644,Pinamar,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06644,Pinamar,Inmobiliario Rural Libre Disponibilidad,4633.96
2017,7,06644,Pinamar,Otros,0.0
2017,7,06648,Presidente Perón,Ingresos Brutos Pequeños Contribuyentes,41762.55
2017,7,06648,Presidente Perón,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06648,Presidente Perón,Inmobiliario Rural Libre Disponibilidad,7864.48
2017,7,06648,Presidente Perón,Otros,0.0
2017,7,06651,Puán,Ingresos Brutos Pequeños Contribuyentes,56296.01000000001
2017,7,06651,Puán,Inmobiliario Rural Fondo Compensador,1096640.4679062
2017,7,06651,Puán,Inmobiliario Rural Libre Disponibilidad,23598.47
2017,7,06651,Puán,Otros,0.0
2017,7,06655,Punta Indio,Ingresos Brutos Pequeños Contribuyentes,30578.04
2017,7,06655,Punta Indio,Inmobiliario Rural Fondo Compensador,291759.87136875
2017,7,06655,Punta Indio,Inmobiliario Rural Libre Disponibilidad,27299.95
2017,7,06655,Punta Indio,Otros,0.0
2017,7,06658,Quilmes,Ingresos Brutos Pequeños Contribuyentes,972784.7599999998
2017,7,06658,Quilmes,Inmobiliario Rural Fondo Compensador,4205.90758335
2017,7,06658,Quilmes,Inmobiliario Rural Libre Disponibilidad,4812.049999999999
2017,7,06658,Quilmes,Otros,0.0
2017,7,06665,Ramallo,Ingresos Brutos Pequeños Contribuyentes,67156.27000000002
2017,7,06665,Ramallo,Inmobiliario Rural Fondo Compensador,287776.52877285
2017,7,06665,Ramallo,Inmobiliario Rural Libre Disponibilidad,160474.32
2017,7,06665,Ramallo,Otros,0.0
2017,7,06672,Rauch,Ingresos Brutos Pequeños Contribuyentes,94769.22
2017,7,06672,Rauch,Inmobiliario Rural Fondo Compensador,692873.3399046
2017,7,06672,Rauch,Inmobiliario Rural Libre Disponibilidad,41398.42000000001
2017,7,06672,Rauch,Otros,0.0
2017,7,06679,Rivadavia,Ingresos Brutos Pequeños Contribuyentes,110825.01
2017,7,06679,Rivadavia,Inmobiliario Rural Fondo Compensador,794699.67506025
2017,7,06679,Rivadavia,Inmobiliario Rural Libre Disponibilidad,1656200.44
2017,7,06679,Rivadavia,Otros,0.0
2017,7,06686,Rojas,Ingresos Brutos Pequeños Contribuyentes,165554.3
2017,7,06686,Rojas,Inmobiliario Rural Fondo Compensador,392924.2183566
2017,7,06686,Rojas,Inmobiliario Rural Libre Disponibilidad,369528.3200000001
2017,7,06686,Rojas,Otros,0.0
2017,7,06693,Roque Pérez,Ingresos Brutos Pequeños Contribuyentes,51995.75999999999
2017,7,06693,Roque Pérez,Inmobiliario Rural Fondo Compensador,510244.5007155
2017,7,06693,Roque Pérez,Inmobiliario Rural Libre Disponibilidad,43426.76
2017,7,06693,Roque Pérez,Otros,0.0
2017,7,06700,Saavedra,Ingresos Brutos Pequeños Contribuyentes,115745.98
2017,7,06700,Saavedra,Inmobiliario Rural Fondo Compensador,394031.3364993
2017,7,06700,Saavedra,Inmobiliario Rural Libre Disponibilidad,16475.85
2017,7,06700,Saavedra,Otros,0.0
2017,7,06707,Saladillo,Ingresos Brutos Pequeños Contribuyentes,139420.16
2017,7,06707,Saladillo,Inmobiliario Rural Fondo Compensador,615397.8970938
2017,7,06707,Saladillo,Inmobiliario Rural Libre Disponibilidad,127755.29
2017,7,06707,Saladillo,Otros,0.0
2017,7,06721,Salliqueló,Ingresos Brutos Pequeños Contribuyentes,80701.77
2017,7,06721,Salliqueló,Inmobiliario Rural Fondo Compensador,59767.25932215
2017,7,06721,Salliqueló,Inmobiliario Rural Libre Disponibilidad,25942.77
2017,7,06721,Salliqueló,Otros,0.0
2017,7,06714,Salto,Ingresos Brutos Pequeños Contribuyentes,140422.19
2017,7,06714,Salto,Inmobiliario Rural Fondo Compensador,261211.4001426
2017,7,06714,Salto,Inmobiliario Rural Libre Disponibilidad,138024.29
2017,7,06714,Salto,Otros,0.0
2017,7,06728,San Andrés de Giles,Ingresos Brutos Pequeños Contribuyentes,81652.31999999999
2017,7,06728,San Andrés de Giles,Inmobiliario Rural Fondo Compensador,326514.25017825
2017,7,06728,San Andrés de Giles,Inmobiliario Rural Libre Disponibilidad,165841.43
2017,7,06728,San Andrés de Giles,Otros,0.0
2017,7,06735,San Antonio de Areco,Ingresos Brutos Pequeños Contribuyentes,130566.38
2017,7,06735,San Antonio de Areco,Inmobiliario Rural Fondo Compensador,285784.8574749
2017,7,06735,San Antonio de Areco,Inmobiliario Rural Libre Disponibilidad,91117.39000000001
2017,7,06735,San Antonio de Areco,Otros,0.0
2017,7,06742,San Cayetano,Ingresos Brutos Pequeños Contribuyentes,67624.56
2017,7,06742,San Cayetano,Inmobiliario Rural Fondo Compensador,525076.45975095
2017,7,06742,San Cayetano,Inmobiliario Rural Libre Disponibilidad,82706.50000000001
2017,7,06742,San Cayetano,Otros,0.0
2017,7,06749,San Fernando,Ingresos Brutos Pequeños Contribuyentes,357814.35
2017,7,06749,San Fernando,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06749,San Fernando,Inmobiliario Rural Libre Disponibilidad,6935.52
2017,7,06749,San Fernando,Otros,495926.83
2017,7,06756,San Isidro,Ingresos Brutos Pequeños Contribuyentes,1012182.62
2017,7,06756,San Isidro,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06756,San Isidro,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06756,San Isidro,Otros,262432.03
2017,7,06760,San Miguel,Ingresos Brutos Pequeños Contribuyentes,478075.04
2017,7,06760,San Miguel,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06760,San Miguel,Inmobiliario Rural Libre Disponibilidad,2635.26
2017,7,06760,San Miguel,Otros,0.0
2017,7,06763,San Nicolás,Ingresos Brutos Pequeños Contribuyentes,299211.32
2017,7,06763,San Nicolás,Inmobiliario Rural Fondo Compensador,110683.28029725
2017,7,06763,San Nicolás,Inmobiliario Rural Libre Disponibilidad,317561.05
2017,7,06763,San Nicolás,Otros,0.0
2017,7,06770,San Pedro,Ingresos Brutos Pequeños Contribuyentes,164713.67
2017,7,06770,San Pedro,Inmobiliario Rural Fondo Compensador,345329.5518096
2017,7,06770,San Pedro,Inmobiliario Rural Libre Disponibilidad,173160.29
2017,7,06770,San Pedro,Otros,0.0
2017,7,06778,San Vicente,Ingresos Brutos Pequeños Contribuyentes,70771.72
2017,7,06778,San Vicente,Inmobiliario Rural Fondo Compensador,167129.1851913
2017,7,06778,San Vicente,Inmobiliario Rural Libre Disponibilidad,54795.17000000001
2017,7,06778,San Vicente,Otros,0.0
2017,7,06784,Suipacha,Ingresos Brutos Pequeños Contribuyentes,51557.57
2017,7,06784,Suipacha,Inmobiliario Rural Fondo Compensador,294413.5308345
2017,7,06784,Suipacha,Inmobiliario Rural Libre Disponibilidad,23035.99
2017,7,06784,Suipacha,Otros,0.0
2017,7,06791,Tandil,Ingresos Brutos Pequeños Contribuyentes,759226.1000000001
2017,7,06791,Tandil,Inmobiliario Rural Fondo Compensador,1609104.91170165
2017,7,06791,Tandil,Inmobiliario Rural Libre Disponibilidad,209269.78
2017,7,06791,Tandil,Otros,0.0
2017,7,06798,Tapalqué,Ingresos Brutos Pequeños Contribuyentes,37869.02
2017,7,06798,Tapalqué,Inmobiliario Rural Fondo Compensador,987286.8707390999
2017,7,06798,Tapalqué,Inmobiliario Rural Libre Disponibilidad,107573.28
2017,7,06798,Tapalqué,Otros,0.0
2017,7,06805,Tigre,Ingresos Brutos Pequeños Contribuyentes,856270.8099999999
2017,7,06805,Tigre,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06805,Tigre,Inmobiliario Rural Libre Disponibilidad,155181.74
2017,7,06805,Tigre,Otros,272511.265
2017,7,06812,Tordillo,Ingresos Brutos Pequeños Contribuyentes,2996.57
2017,7,06812,Tordillo,Inmobiliario Rural Fondo Compensador,48701.7846897
2017,7,06812,Tordillo,Inmobiliario Rural Libre Disponibilidad,22095.43
2017,7,06812,Tordillo,Otros,0.0
2017,7,06819,Tornquist,Ingresos Brutos Pequeños Contribuyentes,58630.38
2017,7,06819,Tornquist,Inmobiliario Rural Fondo Compensador,615397.8970938
2017,7,06819,Tornquist,Inmobiliario Rural Libre Disponibilidad,24129.81
2017,7,06819,Tornquist,Otros,0.0
2017,7,06826,Trenque Lauquen,Ingresos Brutos Pequeños Contribuyentes,295618.0699999999
2017,7,06826,Trenque Lauquen,Inmobiliario Rural Fondo Compensador,743789.3608796999
2017,7,06826,Trenque Lauquen,Inmobiliario Rural Libre Disponibilidad,301362.81
2017,7,06826,Trenque Lauquen,Otros,0.0
2017,7,06833,Tres Arroyos,Ingresos Brutos Pequeños Contribuyentes,439635.0000000001
2017,7,06833,Tres Arroyos,Inmobiliario Rural Fondo Compensador,1169470.5799533
2017,7,06833,Tres Arroyos,Inmobiliario Rural Libre Disponibilidad,369901.47
2017,7,06833,Tres Arroyos,Otros,0.0
2017,7,06840,Tres de Febrero,Ingresos Brutos Pequeños Contribuyentes,771908.54
2017,7,06840,Tres de Febrero,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06840,Tres de Febrero,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06840,Tres de Febrero,Otros,0.0
2017,7,06847,Tres Lomas,Ingresos Brutos Pequeños Contribuyentes,63274.23
2017,7,06847,Tres Lomas,Inmobiliario Rural Fondo Compensador,175101.57717765
2017,7,06847,Tres Lomas,Inmobiliario Rural Libre Disponibilidad,13487.77
2017,7,06847,Tres Lomas,Otros,0.0
2017,7,06854,25 de Mayo,Ingresos Brutos Pequeños Contribuyentes,146705.68
2017,7,06854,25 de Mayo,Inmobiliario Rural Fondo Compensador,1241861.26882005
2017,7,06854,25 de Mayo,Inmobiliario Rural Libre Disponibilidad,151219.09
2017,7,06854,25 de Mayo,Otros,0.0
2017,7,06861,Vicente López,Ingresos Brutos Pequeños Contribuyentes,860789.22
2017,7,06861,Vicente López,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06861,Vicente López,Inmobiliario Rural Libre Disponibilidad,0.0
2017,7,06861,Vicente López,Otros,66214.6
2017,7,06868,Villa Gesell,Ingresos Brutos Pequeños Contribuyentes,82099.32999999999
2017,7,06868,Villa Gesell,Inmobiliario Rural Fondo Compensador,0.0
2017,7,06868,Villa Gesell,Inmobiliario Rural Libre Disponibilidad,177.09
2017,7,06868,Villa Gesell,Otros,0.0
2017,7,06875,Villarino,Ingresos Brutos Pequeños Contribuyentes,17918.11
2017,7,06875,Villarino,Inmobiliario Rural Fondo Compensador,1147779.05386875
2017,7,06875,Villarino,Inmobiliario Rural Libre Disponibilidad,4970.75
2017,7,06875,Villarino,Otros,0.0
2017,7,06882,Zárate,Ingresos Brutos Pequeños Contribuyentes,220105.13
2017,7,06882,Zárate,Inmobiliario Rural Fondo Compensador,139462.6452129
2017,7,06882,Zárate,Inmobiliario Rural Libre Disponibilidad,363724.48
2017,7,06882,Zárate,Otros,0.0
2017,8,06007,Adolfo Alsina,Ingresos Brutos Pequeños Contribuyentes,108702.77
2017,8,06007,Adolfo Alsina,Inmobiliario Rural Fondo Compensador,2523388.3334409
2017,8,06007,Adolfo Alsina,Inmobiliario Rural Libre Disponibilidad,1824750.58
2017,8,06007,Adolfo Alsina,Otros,0.0
2017,8,06014,Adolfo Gonzales Chaves,Ingresos Brutos Pequeños Contribuyentes,67796.54000000001
2017,8,06014,Adolfo Gonzales Chaves,Inmobiliario Rural Fondo Compensador,1416319.186074792
2017,8,06014,Adolfo Gonzales Chaves,Inmobiliario Rural Libre Disponibilidad,2929700.709999999
2017,8,06014,Adolfo Gonzales Chaves,Otros,0.0
2017,8,06021,Alberti,Ingresos Brutos Pequeños Contribuyentes,49886.63
2017,8,06021,Alberti,Inmobiliario Rural Fondo Compensador,513467.357517744
2017,8,06021,Alberti,Inmobiliario Rural Libre Disponibilidad,2700184.56
2017,8,06021,Alberti,Otros,0.0
2017,8,06028,Almirante Brown,Ingresos Brutos Pequeños Contribuyentes,631198.7400000001
2017,8,06028,Almirante Brown,Inmobiliario Rural Fondo Compensador,13587.251162832
2017,8,06028,Almirante Brown,Inmobiliario Rural Libre Disponibilidad,16882.9
2017,8,06028,Almirante Brown,Otros,0.0
2017,8,06077,Arrecifes,Ingresos Brutos Pequeños Contribuyentes,78706.27
2017,8,06077,Arrecifes,Inmobiliario Rural Fondo Compensador,570512.8011885
2017,8,06077,Arrecifes,Inmobiliario Rural Libre Disponibilidad,3898987.660000001
2017,8,06077,Arrecifes,Otros,0.0
2017,8,06035,Avellaneda,Ingresos Brutos Pequeños Contribuyentes,683618.19
2017,8,06035,Avellaneda,Inmobiliario Rural Fondo Compensador,3175.027763136001
2017,8,06035,Avellaneda,Inmobiliario Rural Libre Disponibilidad,44641.45999999999
2017,8,06035,Avellaneda,Otros,0.0
2017,8,06042,Ayacucho,Ingresos Brutos Pequeños Contribuyentes,122400.62
2017,8,06042,Ayacucho,Inmobiliario Rural Fondo Compensador,2720356.783717212
2017,8,06042,Ayacucho,Inmobiliario Rural Libre Disponibilidad,3843264.79
2017,8,06042,Ayacucho,Otros,0.0
2017,8,06049,Azul,Ingresos Brutos Pequeños Contribuyentes,298225.14
2017,8,06049,Azul,Inmobiliario Rural Fondo Compensador,2499388.858878372
2017,8,06049,Azul,Inmobiliario Rural Libre Disponibilidad,8381083.960000001
2017,8,06049,Azul,Otros,0.0
2017,8,06056,Bahía Blanca,Ingresos Brutos Pequeños Contribuyentes,1237230.42
2017,8,06056,Bahía Blanca,Inmobiliario Rural Fondo Compensador,203750.40296154
2017,8,06056,Bahía Blanca,Inmobiliario Rural Libre Disponibilidad,401847.1300000001
2017,8,06056,Bahía Blanca,Otros,0.0
2017,8,06063,Balcarce,Ingresos Brutos Pequeños Contribuyentes,203401.57
2017,8,06063,Balcarce,Inmobiliario Rural Fondo Compensador,1944727.850713176
2017,8,06063,Balcarce,Inmobiliario Rural Libre Disponibilidad,7471347.47
2017,8,06063,Balcarce,Otros,0.0
2017,8,06070,Baradero,Ingresos Brutos Pequeños Contribuyentes,89450.01999999999
2017,8,06070,Baradero,Inmobiliario Rural Fondo Compensador,534291.8043171361
2017,8,06070,Baradero,Inmobiliario Rural Libre Disponibilidad,3008881.97
2017,8,06070,Baradero,Otros,0.0
2017,8,06084,Benito Juárez,Ingresos Brutos Pequeños Contribuyentes,107223.68
2017,8,06084,Benito Juárez,Inmobiliario Rural Fondo Compensador,2326431.556060776
